CIDB ID#,SKU,Name,Unit Cost,Measure,Unit,Hidden MU (%),MU (%),Total,Internal Notes,Description,Status,Cost Code,Supplier,Product Link
7641019,,All Other LHP - DRI-UTL-REP-103 - (CIDB 11.1) - Ventia,$34.64,1,Ea.,0,5,$36.37,,Re-fit internal door jambs full frame - timber frame wall. Hinged solid door. Make good jamb including touch up painting. Includes removal and disposal of all resultant waste.,Active,,,
7641020,,All Other LHP - DRI-UTL-REP-104 - (CIDB 11.1) - Ventia,$28.57,1,Ea.,0,5,$30.00,,Repair internal door jamb and restore to original operation. Hinged solid door. Includes patch and paint up to 300mm long. Includes all fittings and painting of jamb to match existing. Includes removal and disposal of all resultant waste.,Active,,,
7641045,,All Other LHP - DRI-UTL-REP-117 - (CIDB 11.1) - Ventia,$27.15,1,Ea.,0,5,$28.51,,Patch flush door sheeting up to 300m2 dia both sides of internal hollow core sliding door with approved products. Includes seal and paint finish to match. For patching larger than 300mm2 dia seek advice from LAHC. Includes removal and disposal of all resultant waste.,Active,,,
7641046,,All Other LHP - DRI-UTL-REP-119 - (CIDB 11.1) - Ventia,$18.36,1,Ea.,0,5,$19.28,,Re-fit ply sheeting to sliding internal door. Includes patch/paint where necessary. Includes removal and disposal of all resultant waste.,Active,,,
7641056,,All Other LHP - DRI-UTL-REP-122 - (CIDB 11.1) - Ventia,$31.38,1,Ea.,0,5,$32.95,,Re-hang internal cupboard. Includes new hinges where necessary and paint patch where required. Includes removal and disposal of all resultant waste.,Active,,,
7641023,,All Other LHP - DRI-UTL-RPL-113 - (CIDB 11.1) - Ventia,$26.75,1,Ea.,0,5,$28.09,,Supply and install replacement hinge to internal hinged solid door. Includes re-hanging and ease and adjust of door. Includes removal and disposal of existing and all resultant waste.,Active,,,
7641025,,All Other LHP - DRI-UTL-RPL-116 - (CIDB 11.1) - Ventia,$10.49,1,Ea.,0,5,$11.01,,"Remove and dispose of existing and supply and fit new rubber, cushion, or half-moon satin finished door stop to hinged solid door. Fixed to all wall or floor types. Includes removal and disposal of all resultant waste.",Active,,,
7643620,,All Other LHP - DWL-BSR-IAR-1 - (CIDB 11.1) - Ventia,$218.57,1,Ea.,0,5,$229.50,,"Carry out Builders report to cottage and identify: safety hazards and major defects, identify damage that has been caused by storm damage, termites and other pests, Identify potential asbestos issues. Report on visual structural damage and suggest remediation. Provide a written report on extent of damage and or potential damage with photograph evidence to support claim. Suggest remediation to rectify to be outlined in the report with relevent codes. Report to be carried out by qualified person",Active,,,
7643629,,All Other LHP - DWL-BSR-IAR-10 - (CIDB 11.1) - Ventia,"$1,275.19",1,Ea.,0,5,"$1,338.95",,Inspect and report by specialised structural engineer on structural issues to unit and identify elements requiring repair or replacement. Report to include detailed list of findings and photos. Includes testing and access as required. Contractor to quote repair or replacement based on report/findings.,Active,,,
7643630,,All Other LHP - DWL-BSR-IAR-11 - (CIDB 11.1) - Ventia,"$1,282.08",1,Ea.,0,5,"$1,346.18",,Inspect and report by specialised structural engineer on structural issues to common area building and identify elements requiring repair or replacement. Report to include detailed list of findings and photos. Includes testing and access as required. Contractor to quote repair or replacement based on report / findings.,Active,,,
7643631,,All Other LHP - DWL-BSR-IAR-12 - (CIDB 11.1) - Ventia,"$1,282.08",1,Ea.,0,5,"$1,346.18",,Inspect and report by specialised structural engineer on structural issues to common area structure and identify elements requiring repair or replacement. Report to include detailed list of findings and photos. Includes testing and access as required. Contractor to quote repair or replacement based on report/findings.,Active,,,
7643621,,All Other LHP - DWL-BSR-IAR-2 - (CIDB 11.1) - Ventia,$219.40,1,Ea.,0,5,$230.37,,"Carry out Builders report to townhouse and identify: safety hazards and major defects, identify damage that has been caused by storm damage, termites and other pests, Identify potential asbestos issues. Report on visual structural damage and suggest remediation. Provide a written report on extent of damage and or potential damage with photograph evidence to support claim. Suggest remediation to rectify to be outlined in the report. Report to be carried out by qualified person",Active,,,
7643622,,All Other LHP - DWL-BSR-IAR-3 - (CIDB 11.1) - Ventia,$203.39,1,Ea.,0,5,$213.56,,"Carry out Builders report to villa and identify: safety hazards and major defects, identify damage that has been caused by storm damage, termites and other pests, Identify potential asbestos issues. Report on visual structural damage and suggest remediation. Provide a written report on extent of damage and or potential damage with photograph evidence to support claim. Suggest remediation to rectify to be outlined in the report with relevent codes. Report to be carried out by qualified person",Active,,,
7643623,,All Other LHP - DWL-BSR-IAR-4 - (CIDB 11.1) - Ventia,$219.40,1,Ea.,0,5,$230.37,,"Carry out Builders report to unit and identify: safety hazards and major defects, identify damage that has been caused by storm damage, termites and other pests, Identify potential asbestos issues. Report on visual structural damage and suggest remediation. Provide a written report on extent of damage and or potential damage with photograph evidence to support claim. Suggest remediation to rectify to be outlined in the report with relevent codes. Report to be carried out by qualified person",Active,,,
7643624,,All Other LHP - DWL-BSR-IAR-5 - (CIDB 11.1) - Ventia,$210.33,1,Ea.,0,5,$220.85,,"Carry out Builders report common area building to identify: safety hazards and major defects, identify damage that has been caused by storm damage, termites and other pests, Identify potential asbestos issues. Report on visual structural damage and suggest remediation. Provide a written report on extent of damage and or potential damage with photograph evidence to support claim. Suggest remediation to rectify to be outlined in the report with relevent codes. Report to be carried out by qualified person",Active,,,
7643625,,All Other LHP - DWL-BSR-IAR-6 - (CIDB 11.1) - Ventia,$219.40,1,Ea.,0,5,$230.37,,"Carry out Builders report to common area structure and identify: safety hazards and major defects, identify damage that has been caused by storm damage, termites and other pests, Identify potential asbestos issues. Report on visual structural damage and suggest remediation. Provide a written report on extent of damage and or potential damage with photograph evidence to support claim. Suggest remediation to rectify to be outlined in the report with relevent codes. Report to be carried out by qualified person",Active,,,
7643570,,All Other LHP - DWL-BSR-IAR-65 - (CIDB 11.1) - Ventia,"$1,632.06",1,Ea.,0,5,"$1,713.66",,Inspect and report by specialised heritage structural engineer on structural timber flooring elements requiring repair or replacement. Report to include detailed list of findings and photos. Includes testing and access as required. Contractor to quote repair or replacement based on report/findings. Heritage Item,Active,,,
7643626,,All Other LHP - DWL-BSR-IAR-7 - (CIDB 11.1) - Ventia,"$1,398.81",1,Ea.,0,5,"$1,468.75",,Inspect and report by specialised structural engineer on structural issues to cottage and identify elements requiring repair or replacement. Report to include detailed list of findings and photos. Includes testing and access as required. Contractor to quote repair or replacement based on report/findings.,Active,,,
7643627,,All Other LHP - DWL-BSR-IAR-8 - (CIDB 11.1) - Ventia,"$1,398.81",1,Ea.,0,5,"$1,468.75",,Inspect and report by specialised structural engineer on structural issues to townhouse and identify elements requiring repair or replacement. Report to include detailed list of findings and photos. Includes testing and access as required. Contractor to quote repair or replacement based on report/findings.,Active,,,
7643628,,All Other LHP - DWL-BSR-IAR-9 - (CIDB 11.1) - Ventia,"$1,398.81",1,Ea.,0,5,"$1,468.75",,Inspect and report by specialised structural engineer on structural issues to villa and identify elements requiring repair or replacement. Report to include detailed list of findings and photos. Includes testing and access as required. Contractor to quote repair or replacement based on report / findings.,Active,,,
7642250,,All Other LHP - DWL-IEC-SER-167 - (CIDB 11.1) - Ventia,$566.68,1,Ea.,0,5,$595.01,,"Internally and externally clean townhouse, 1 -2 bedroom property - Wipe clean all internal surfaces, including walls, ceilings and woodwork, floors, wall tiles, windows (int/ext.), and fittings, all tapware, kitchen cupboards, benchtop, appliances.  Cooktop, oven and range hood to be cleaned and degreased. Carpets to be spot cleaned, vacuumed and steam cleaned including stairs, all as specified. Vinyl to be stripped and polished. Empty, clean and disinfect domestic waste receptacle (wheelie bin etc.). Wash down all external surfaces including guttering, fascia, eaves, walls, flyscreens and flyscreen doors etc. All external steps, patio-veranda, carports, garage and out buildings floors are to be swept and washed with degreasing agent all as specified. Mow townhouse front and rear lawns, including nature strips to a neat finish � a maximum height above ground level of 40mm. All Lawn edges neatly trimmed avoiding damage to structural elements. Remove grass and weeds from all cracks in paving. Includes removal and disposal of all grass clippings and weeds. Includes up to 2.5 m3 of rubbish removal and disposal. All in accordance with specification. Excludes cleaning roof. Two storey dwelling.",Active,,,
7642103,,All Other LHP - DWL-IEC-SER-18 - (CIDB 11.1) - Ventia,$493.66,1,Ea.,0,5,$518.34,,"Internally and externally clean house, 1-2 bedroom - Wipe clean all internal surfaces, including walls, ceilings and woodwork, floors, wall tiles, windows (int/ext.), and fittings, all tapware, kitchen cupboards, benchtop, appliances. Cooker Cooktop, oven and range hood to be cleaned and degreased. Carpets to be spot cleaned, vacuumed and steam cleaned, all as specified. Vinyl to be stripped and polished. Empty, clean and disinfect domestic waste receptacle (wheelie bin etc.). Wash down all external surfaces including guttering, fascia, eaves, walls, flyscreens and flyscreen doors etc. All external steps, patio-veranda carports, garages and out buildings floors are to be swept and washed with degreasing agent all as specified. Mow house front and rear lawns, including nature strips to a neat finish � a maximum height above ground level of 40mm. All Lawn edges neatly trimmed avoiding damage to structural elements. Remove grass and weeds from all cracks in paving. Includes removal and disposal of all grass clippings and weeds. All in accordance with specification. Includes up to 2.5 m3 of rubbish removal and disposal. ",Active,,,
7642104,,All Other LHP - DWL-IEC-SER-19 - (CIDB 11.1) - Ventia,$536.80,1,Ea.,0,5,$563.64,,"Internally and externally clean house, 3 bedroom - Wipe clean all internal surfaces, including walls, ceilings and woodwork, floors, wall tiles, windows (int/ext.), and fittings, all tapware, kitchen cupboards, benchtop, appliances. Cooker Cooktop, oven and range hood to be cleaned and degreased. Carpets to be spot cleaned, vacuumed and steam cleaned, all as specified. Vinyl to be stripped and polished. Empty, clean and disinfect domestic waste receptacle (wheelie bin etc.). Wash down all external surfaces including guttering, fascia, eaves, walls, flyscreens and flyscreen doors etc. All external steps, patio-veranda carports, garages and out buildings floors are to be swept and washed with degreasing agent all as specified. Mow house front and rear lawns, including nature strips to a neat finish � a maximum height above ground level of 40mm. All Lawn edges neatly trimmed avoiding damage to structural elements. Remove grass and weeds from all cracks in paving. Includes removal and disposal of all grass clippings and weeds. All in accordance with specification. Includes up to 2.5 m3 of rubbish removal and disposal. ",Active,,,
7642105,,All Other LHP - DWL-IEC-SER-20 - (CIDB 11.1) - Ventia,$631.58,1,Ea.,0,5,$663.16,,"Internally and externally clean house, 4, 5 or 6 bedroom - Wipe clean all internal surfaces, including walls, ceilings and woodwork, floors, wall tiles, windows (int/ext.), and fittings, all tapware, kitchen cupboards, benchtop, appliances. Cooker Cooktop, oven and range hood to be cleaned and degreased. Carpets to be spot cleaned, vacuumed and steam cleaned, all as specified. Vinyl to be stripped and polished. Empty, clean and disinfect domestic waste receptacle (wheelie bin etc.). Wash down all external surfaces including guttering, fascia, eaves, walls, flyscreens and flyscreen doors etc. All external steps, patio-veranda carports, garages and out buildings floors are to be swept and washed with degreasing agent all as specified. Mow house front and rear lawns, including nature strips to a neat finish � a maximum height above ground level of 40mm. All Lawn edges neatly trimmed avoiding damage to structural elements. Remove grass and weeds from all cracks in paving. Includes removal and disposal of all grass clippings and weeds. All in accordance with specification. Includes up to 2.5 m3 of rubbish removal and disposal. ",Active,,,
7642115,,All Other LHP - DWL-IEC-SER-29 - (CIDB 11.1) - Ventia,$614.87,1,Ea.,0,5,$645.61,,"Internally and externally clean townhouse, 3 bedroom - Wipe clean all internal surfaces, including walls, ceilings and woodwork, floors, wall tiles, windows (int/ext.), and fittings, all tapware, kitchen cupboards, benchtop, appliances.  Cooktop, oven and range hood to be cleaned and degreased. Carpets to be spot cleaned, vacuumed and steam cleaned including stairs, all as specified. Vinyl to be stripped and polished. Empty, clean and disinfect domestic waste receptacle (wheelie bin etc.). Wash down all external surfaces including guttering, fascia, eaves, walls, flyscreens and flyscreen doors etc.. All external steps, patio-veranda, carports, garage and out buildings floors are to be swept and washed with degreasing agent all as specified. Mow townhouse front and rear lawns, including nature strips to a neat finish � a maximum height above ground level of 40mm. All Lawn edges neatly trimmed avoiding damage to structural elements. Remove grass and weeds from all cracks in paving. Includes removal and disposal of all grass clippings and weeds. Includes up to 2.5 m3 of rubbish removal and disposal. All in accordance with specification. Excludes cleaning roof. Two storey dwelling.",Active,,,
7642100,,All Other LHP - DWL-ITC-SER-15 - (CIDB 11.1) - Ventia,$330.74,1,Ea.,0,5,$347.28,,"Internally clean house 1-2 bedroom property. Walls, ceiling, and woodwork to be wiped clean. Floors, wall tiles, int/ext. windows and flyscreens, all appliances cooker and cooktop, oven and rangehood to be cleaned and degreased. All fittings, all tapware, kitchen cupboards, benchtop, to be thoroughly washed down with approved cleansing agent. Carpets to be spot cleaned, vacuumed and steam cleaned, vinyl floors to be stripped and polished, as specified. Includes up to 2.5 m3 of rubbish removal and disposal.",Active,,,
7642101,,All Other LHP - DWL-ITC-SER-16 - (CIDB 11.1) - Ventia,$832.01,1,Ea.,0,5,$873.61,,"Internally clean house 3 bedroom property. Walls, ceiling, and woodwork to be wiped clean. Floors, wall tiles, int/ext. windows and flyscreens, all appliances cooker and cooktop, oven and rangehood to be cleaned and degreased. All fittings, all tapware, kitchen cupboards, benchtop, to be thoroughly washed down with approved cleansing agent. Carpets to be spot cleaned, vacuumed and steam cleaned, vinyl floors to be stripped and polished, as specified. Includes up to 2.5 m3 of rubbish removal and disposal.",Active,,,
7642102,,All Other LHP - DWL-ITC-SER-17 - (CIDB 11.1) - Ventia,$847.32,1,Ea.,0,5,$889.69,,"Internally clean house 4, 5 & 6 bedroom property. Walls, ceiling, and woodwork to be wiped clean. Floors, wall tiles, int/ext. windows and flyscreens, all appliances cooker and cooktop, oven and rangehood to be cleaned and degreased. All fittings, all tapware, kitchen cupboards, benchtop, to be thoroughly washed down with approved cleansing agent. Carpets to be spot cleaned, vacuumed and steam cleaned, vinyl floors to be stripped and polished, as specified. Includes up to 2.5 m3 of rubbish removal and disposal.",Active,,,
7642108,,All Other LHP - DWL-ITC-SER-23 - (CIDB 11.1) - Ventia,$172.00,1,Ea.,0,5,$180.60,,"Clean room, all types; wash down walls, ceiling and woodwork, with approved cleansing/degreasing agent. Scrub where necessary and wipe dry. All floors to be wiped dry on completion.",Active,,,
7642109,,All Other LHP - DWL-ITC-SER-24 - (CIDB 11.1) - Ventia,$81.90,1,Room,0,5,$86.00,,Anti-microbial and anti-fungal clean equivalent to 'Microban Treatment' with odour encapsulator pre-spray of a room.,Active,,,
7642111,,All Other LHP - DWL-ITC-SER-25 - (CIDB 11.1) - Ventia,$422.13,1,Ea.,0,5,$443.24,,"Removal and disposal of all  belongings contaminated with bodily fluids, including disposal of resultant waste.",Active,,,
7642112,,All Other LHP - DWL-ITC-SER-26 - (CIDB 11.1) - Ventia,$81.90,1,Room,0,5,$86.00,,Anti-microbial and anti-fungal clean equivalent to 'Microban Treatment' with odour encapsulator following completion of area clean/treatment/work.,Active,,,
7642113,,All Other LHP - DWL-ITC-SER-27 - (CIDB 11.1) - Ventia,$267.43,1,Ea.,0,5,$280.80,,"Supply , set up and removal of Air Scrubbers to remove pollutants from the air. Code covers a maximum claimable amount�of 1 claim�per dwelling for 3 days (inclusive).",Active,,,
7642114,,All Other LHP - DWL-ITC-SER-28 - (CIDB 11.1) - Ventia,$206.66,1,Ea.,0,5,$216.99,,"Supply, set up and removal of Ozone Machine as required to remove pollutants from the air. Code covers a maximum daily claimable amount of 1 machine per claim with a maximum of 3 days (inclusive) per dwelling.",Active,,,
7642117,,All Other LHP - DWL-ITC-SER-31 - (CIDB 11.1) - Ventia,$258.64,1,Ea.,0,5,$271.57,,"Internally clean apartment, 1-2 bedroom property. Walls, ceiling, and woodwork to be wiped clean. Floors, wall tiles, int/ext. windows and Flyscreens, all appliances and fittings, all tapware, kitchen cupboards, benchtop, to be thoroughly washed down with approved cleansing agent.  Cooktop, oven and range hood to be cleaned and degreased. Carpets to be spot cleaned, vacuumed and steam cleaned, vinyl floors to be stripped and polished, all as specified. Includes up to 2.5 m3 of rubbish removal and disposal.",Active,,,
7642118,,All Other LHP - DWL-ITC-SER-32 - (CIDB 11.1) - Ventia,$270.49,1,Ea.,0,5,$284.01,,"Internally clean apartment, 3 bedroom property . Walls, ceiling, and woodwork to be wiped clean. Floors, wall tiles, int/ext. windows and Flyscreens, all appliances and fittings, all tapware, kitchen cupboards, benchtop, to be thoroughly washed down with approved cleansing agent.  Cooktop, oven and range hood to be cleaned and degreased. Carpets to be spot cleaned, vacuumed and steam cleaned, vinyl floors to be stripped and polished, all as specified. Includes up to 2.5 m3 of rubbish removal and disposal.",Active,,,
7642106,,All Other LHP - DWL-PRT-IAR-21 - (CIDB 11.1) - Ventia,$249.86,1,Ea.,0,5,$262.35,,"Inspect and report Termites - cottage and Townhouse. In accordance with AS 3660. Include full report on extent of infestation and recommended treatment, include photos. If live termites are found in the property LAHC need to be advised immediately so an order raised to treat termites. If property is unsafe refer to LAHC for additional instructions and request appropriate SOR/s for make safe order. Report to be in approved format.",Active,,,
7642107,,All Other LHP - DWL-PRT-IAR-22 - (CIDB 11.1) - Ventia,$419.03,1,Ea.,0,5,$439.98,,"Inspect and report Termites-Trees/stumps and external building and fences . In accordance with AS 3660 Include full report on extent of infestation and recommended treatment, include photos using approved template. If tree is unsafe refer to LAHC for additional instructions and request appropriate SOR/s for make safe order. Report to be in approved format.",Active,,,
7642116,,All Other LHP - DWL-PRT-IAR-30 - (CIDB 11.1) - Ventia,$61.70,1,Ea.,0,5,$64.78,,"Inspect and report Termites-Unit/villa. In accordance with AS 3660 Include full report on extent of infestation and recommended treatment, include photos.  If live termites are found in the property or the property is unsafe advise LAHC  immediately for further instructions. If property is unsafe refer to LAHC for additional instructions and request appropriate SOR/s for make safe order. Report to be in approved format.",Active,,,
7642127,,All Other LHP - DWL-PRT-IAR-43 - (CIDB 11.1) - Ventia,$83.15,1,Ea.,0,5,$87.31,,"Supply written property condition report on, General Pests, rodents, timber pest and wood decay � cottage. Work is to be carried out by a licensed pest control operator.",Active,,,
7642128,,All Other LHP - DWL-PRT-IAR-44 - (CIDB 11.1) - Ventia,$100.08,1,Ea.,0,5,$105.08,,"Supply written property condition report on, General Pests, rodents, timber pest and wood decay containing � townhouse. Work is to be carried out by a licensed pest control operator.",Active,,,
7642129,,All Other LHP - DWL-PRT-IAR-45 - (CIDB 11.1) - Ventia,$86.33,1,Ea.,0,5,$90.65,,"Supply property condition report on, General Pests, rodents, timber pest and wood decay � unit/villa. Work is to be carried out by a licensed pest control operator.",Active,,,
7642125,,All Other LHP - DWL-PRT-REP-41 - (CIDB 11.1) - Ventia,$34.96,1,Ea.,0,5,$36.71,,"Cut trap in timber floor to gain access to sub floor area. Item includes removal of all kinds of floor coverings, relaying of floor coverings and disposal of resultant waste.",Active,,,
7642119,,All Other LHP - DWL-PRT-SER-33 - (CIDB 11.1) - Ventia,$95.27,1,Dwel,0,5,$100.03,,Treat and eliminate all Fleas from internal areas of a dwelling and external surrounds. Dwelling includes cottage/townhouse/unit/villa. Work is to be carried out by a licenced Pest Control Operator.,Active,,,
7642120,,All Other LHP - DWL-PRT-SER-36 - (CIDB 11.1) - Ventia,$69.01,1,Dwel,0,5,$72.46,,"Return to remove all dead rodents, pests from all internal areas of the cottage/townhouse/unit/villa, including roof space and external surrounds. This item should be used in conjunction with 3341, 3342, 3343 and 3344.",Active,,,
7642121,,All Other LHP - DWL-PRT-SER-37 - (CIDB 11.1) - Ventia,$171.68,1,Dwel,0,5,$180.26,,"Remove all birds & nests from roof void � tile roof, seal all entry points. Treat and remove nesting materials.  Treat and eliminate all bird lice in roof area and dwelling: 1 � 5 points of entry including any required fall protection equipment.",Active,,,
7642122,,All Other LHP - DWL-PRT-SER-38 - (CIDB 11.1) - Ventia,$167.53,1,Dwel,0,5,$175.91,,"Remove all birds & nests from roof void � sheet roof, seal all entry points.  Treat and remove nesting materials.  Treat and eliminate all bird lice in roof area and dwelling: 1 � 5 points of entry including any required fall protection equipment..",Active,,,
7642123,,All Other LHP - DWL-PRT-SER-39 - (CIDB 11.1) - Ventia,$382.73,1,Dwel,0,5,$401.87,,"Treat and eradicate termites - cottage/townhouse, in accordance with Australian Standards including return visit to check treated areas. Supply and install Certificate of Application. Report eradication of termite infestation to the Local LAHC Team for additional order to provide barrier to the dwelling if required. Work is to be carried out by a licensed pest control operator.",Active,,,
7642124,,All Other LHP - DWL-PRT-SER-40 - (CIDB 11.1) - Ventia,$382.73,1,Dwel,0,5,$401.87,,"Treat and eradicate termites - unit/villa, in accordance with Australian Standards including return visit to check treated areas, first in block. Supply and install Certificate of Application. Report eradication of termite infestation to the Local Client Service Team for additional order to provide barrier to the dwelling if required. Work is to be carried out by a licensed pest control operator.",Active,,,
7642126,,All Other LHP - DWL-PRT-SER-42 - (CIDB 11.1) - Ventia,$2.95,1,Ea.,0,5,$3.10,,Apply surface treatment to the borer affected area. Work is to be carried out by a licenced Pest Control Operator.,Active,,,
7644152,,All Other LHP - DWL-PRT-SER-46 - (CIDB 11.1) - Ventia,$87.46,1,Dwel,0,5,$91.83,,"Treat and eliminate all General Pests from all internal areas of a cottage, including roof space and external surrounds. Work is to be carried out by a licenced Pest Control Operator. Includes required safety system. ",Active,,,
7644153,,All Other LHP - DWL-PRT-SER-47 - (CIDB 11.1) - Ventia,$87.84,1,Dwel,0,5,$92.23,,"Treat and eliminate all General Pests from all internal areas of a townhouse, including roof space and external surrounds. Work is to be carried out by a licenced Pest Control Operator. Includes required safety system. ",Active,,,
7644154,,All Other LHP - DWL-PRT-SER-48 - (CIDB 11.1) - Ventia,$77.68,1,Dwel,0,5,$81.56,,"Treat and eliminate all General Pests from all internal areas of a unit, including roof space and external surrounds connected to the unit. Work is to be carried out by a licenced Pest Control Operator. Includes required safety system.",Active,,,
7644155,,All Other LHP - DWL-PRT-SER-49 - (CIDB 11.1) - Ventia,$105.96,1,Dwel,0,5,$111.26,,"Treat and eliminate all General Pests from all internal areas of a villa, including roof space and external surrounds connected to the villa. Work is to be carried out by a licenced Pest Control Operator. Includes required safety system.",Active,,,
7644156,,All Other LHP - DWL-PRT-SER-50 - (CIDB 11.1) - Ventia,$75.49,1,Dwel,0,5,$79.26,,"Treat and eliminate all Rodents from internal areas of a cottage, including roof space and external surrounds, including appropriate baiting techniques for Rodents. Work is to be carried out by a licenced Pest Control Operator.",Active,,,
7644157,,All Other LHP - DWL-PRT-SER-51 - (CIDB 11.1) - Ventia,$92.28,1,Dwel,0,5,$96.89,,"Treat and eliminate all Rodents from internal areas of a townhouse, including roof space and external surrounds, including appropriate baiting techniques for Rodents. Work is to be carried out by a licenced Pest Control Operator.",Active,,,
7644158,,All Other LHP - DWL-PRT-SER-52 - (CIDB 11.1) - Ventia,$69.35,1,Dwel,0,5,$72.82,,"Treat and eliminate all Rodents from internal areas of a unit, including roof space and external surrounds connected to the unit, including appropriate baiting techniques for Rodents. Work is to be carried out by a licenced Pest Control Operator.",Active,,,
7644159,,All Other LHP - DWL-PRT-SER-53 - (CIDB 11.1) - Ventia,$92.28,1,Dwel,0,5,$96.89,,"Treat and eliminate all Rodents from internal areas of a villa, including roof space and external surrounds connected to the villa, including appropriate baiting techniques for Rodents. Work is to be carried out by a licenced Pest Control Operator.",Active,,,
7644160,,All Other LHP - DWL-PRT-SER-54 - (CIDB 11.1) - Ventia,$201.18,1,Ea.,0,5,$211.24,,"Treat and eradicate termites - tree/stump, in accordance with Australian Standards including return visit to check treated areas. Supply and install Certificate of Application. Report eradication of termite infestation to the Local LAHC Team for additional order to provide barrier to the dwelling if required. Work is to be carried out by a licensed pest control operator.",Active,,,
7644161,,All Other LHP - DWL-PRT-SER-55 - (CIDB 11.1) - Ventia,$6.75,1,m,0,5,$7.09,,"Treat and eradicate termites - timber fence, in accordance with Australian Standards including return visit to check treated areas. Supply and install Certificate of Application. Report eradication of termite infestation to the Local LAHC Team for additional order to provide barrier to the dwelling if required. Work is to be carried out by a licensed pest control operator.",Active,,,
7644162,,All Other LHP - DWL-PRT-SER-56 - (CIDB 11.1) - Ventia,$664.20,1,Dwel,0,5,$697.41,,"Establish chemical barrier around dwarf/structural walls, piers, stumps, pipes, wastes, posts, etc. with approved pesticides. Carry out the works in accordance with Australian Standards providing trenching. Notifications and Certificates as required. Injecting pesticides in to the soil with a probe is not permissible. Concrete paths and floors to be bored and treated. Work is to be carried out by a licensed pest control operator � 1 bedroom dwelling � timber floors",Active,,,
7644163,,All Other LHP - DWL-PRT-SER-57 - (CIDB 11.1) - Ventia,$718.80,1,Dwel,0,5,$754.74,,"Establish chemical barrier around dwarf/structural walls, piers, stumps, pipes, wastes, posts, etc. with approved pesticides. Carry out the works in accordance with Australian Standards providing trenching. Notifications and Certificates as required. Injecting pesticides into the soil with a probe is not permissible. Concrete paths and floors to be bored and treated. Work is to be carried out by a licensed pest control operator � 2 bedroom dwelling � timber floors.",Active,,,
7644164,,All Other LHP - DWL-PRT-SER-58 - (CIDB 11.1) - Ventia,$791.89,1,Dwel,0,5,$831.48,,"Establish chemical barrier around dwarf/structural walls, piers, stumps, pipes, wastes, posts, etc. with approved pesticides. Carry out the works in accordance with Australian Standards providing trenching. Notifications and Certificates as required. Injecting pesticides in to the soil with a probe is not permissible. Concrete paths and floors to be bored and treated. Work is to be carried out by a licensed pest control operator � 3 bedroom dwelling � timber floors.",Active,,,
7644165,,All Other LHP - DWL-PRT-SER-59 - (CIDB 11.1) - Ventia,"$1,044.86",1,Dwel,0,5,"$1,097.10",,"Establish chemical barrier around dwarf/structural walls, piers, stumps, pipes, wastes, posts, etc. with approved pesticides. Carry out the works in accordance with Australian Standards providing trenching. Notifications and Certificates as required. Injecting pesticides in to the soil with a probe is not permissible. Concrete paths and floors to be bored and treated. Work is to be carried out by a licensed pest control operator � 4, 5 and 6 bedroom dwelling � timber floors",Active,,,
7644166,,All Other LHP - DWL-PRT-SER-60 - (CIDB 11.1) - Ventia,$182.94,1,Dwel,0,5,$192.09,,"Establish chemical barrier around external perimeter of a concrete slab dwelling by trenching and flooding with approved pesticide. Carry out the works in accordance with Australian Standards providing trenching, notifications and Certificates as required. Injecting of pesticides in to the soil with a probe is not permissible. Concrete paths and floors to be bored and treated. Work is to be carried out by a licensed pest control operator � 1 bedroom dwelling - concrete slab.",Active,,,
7644167,,All Other LHP - DWL-PRT-SER-61 - (CIDB 11.1) - Ventia,$259.30,1,Dwel,0,5,$272.26,,"Establish chemical barrier around external perimeter of a concrete slab dwelling by trenching and flooding with approved pesticide. Carry out the works in accordance with Australian Standards providing trenching, notifications and Certificates as required. Injecting of pesticides in to the soil with a probe is not permissible. Concrete paths and floors to be bored and treated. Work is to be carried out by a licensed pest control operator - 2 bedroom dwelling - concrete slab.",Active,,,
7644168,,All Other LHP - DWL-PRT-SER-62 - (CIDB 11.1) - Ventia,$329.46,1,Dwel,0,5,$345.93,,"Establish chemical barrier around external perimeter of a concrete slab dwelling by trenching and flooding with approved pesticide. Carry out the works in accordance with Australian Standards providing trenching, notifications and Certificates as required. Injecting of pesticides in to the soil with a probe is not permissible. Concrete paths and floors to be bored and treated. Work is to be carried out by a licensed pest control operator - 3 bedroom dwelling - concrete slab.",Active,,,
7644169,,All Other LHP - DWL-PRT-SER-63 - (CIDB 11.1) - Ventia,$437.63,1,Dwel,0,5,$459.51,,"Establish chemical barrier around external perimeter of a concrete slab dwelling by trenching and flooding with approved pesticide. Carry out the works in accordance with Australian Standards providing trenching, notifications and Certificates as required. Injecting of pesticides in to the soil with a probe is not permissible. Concrete paths and floors to be bored and treated. Work is to be carried out by a licensed pest control operator � 4, 5 and 6 bedroom dwelling - concrete slab.",Active,,,
7644170,,All Other LHP - DWL-PRT-SER-65 - (CIDB 11.1) - Ventia,"$1,076.18",1,Dwel,0,5,"$1,129.99",,Treat and eliminate all bed bugs from all internal areas of a cottage. Work is to be carried out by a licenced Pest Control Operator.,Active,,,
7644171,,All Other LHP - DWL-PRT-SER-66 - (CIDB 11.1) - Ventia,"$1,454.30",1,Dwel,0,5,"$1,527.02",,Treat and eliminate all bed bugs from all internal areas of a townhouse. Work is to be carried out by a licenced Pest Control Operator.,Active,,,
